client_id,risk_appetite,category,asset_type,asset_name,value,purchase_date,annual_return,is_international,sector
CL101964,Moderate,Real Estate,Property,Commercial,6323.19,2021-08-25,-0.0015,False,Commercial
CL101964,Moderate,Real Estate,REIT,SCHH,18321.37,2023-05-27,0.0014,True,Diversified
CL101965,Conservative,Equities,ETF,VB,27.92,2018-03-08,-0.0332,False,Small Cap
CL101965,Conservative,Equities,Stock,AAPL,41.19,2021-01-20,-0.1208,False,Technology
CL101965,Conservative,Equities,Stock,AAPL,710.3,2021-09-28,0.2515,False,Technology
CL101965,Conservative,Equities,Stock,META,311.18,2024-12-24,0.0823,False,Communication Services
CL101965,Conservative,Equities,ETF,SPY,207.25,2025-06-26,0.0424,True,Broad Market
CL101965,Conservative,Equities,Mutual Fund,SWPPX,359.96,2023-07-16,0.0633,False,Broad Market
CL101965,Conservative,Equities,Stock,MSFT,118.14,2021-01-04,-0.081,False,Technology
CL101965,Conservative,Equities,Mutual Fund,VTSAX,14.34,2016-01-29,0.1988,True,Broad Market
CL101965,Conservative,Equities,Mutual Fund,VFIAX,232.97,2015-08-15,-0.0015,False,Broad Market
CL101965,Conservative,Bonds,Government Bond,US Treasury,2711.69,2018-08-24,0.0344,False,Government
CL101965,Conservative,Bonds,Corporate Bond,VCLT,1929.63,2017-11-27,0.0388,False,Long-Term Corporate
CL101965,Conservative,Cash,Cash,Money Market,594.87,2017-05-18,0.0097,False,Money Market
CL101965,Conservative,Cash,Cash,Savings Account,452.69,2020-05-11,0.0206,False,Bank Deposit
CL101965,Conservative,Cash,Cash,Savings Account,361.98,2021-10-02,0.0343,False,Bank Deposit
CL101965,Conservative,Commodities,Commodity,SLV,293.86,2019-08-12,0.2916,True,Precious Metals
CL101965,Conservative,Commodities,Commodity,DBC,483.26,2019-12-24,0.2583,False,Diversified
CL101965,Conservative,Commodities,Commodity,DBC,216.9,2022-06-13,0.038,False,Diversified
CL101966,Moderately Aggressive,Equities,ETF,SPY,4640.04,2019-06-04,0.0823,True,Broad Market
CL101966,Moderately Aggressive,Equities,Mutual Fund,VTSMX,11068.03,2023-04-03,0.0134,True,Broad Market
CL101966,Moderately Aggressive,Equities,Stock,GOOGL,3436.37,2019-09-22,0.0723,False,Communication Services
CL101966,Moderately Aggressive,Equities,Mutual Fund,FXAIX,12153.93,2017-01-25,-0.2376,False,Broad Market
CL101966,Moderately Aggressive,Equities,Stock,V,23034.88,2017-01-18,-0.2699,True,Financials
CL101966,Moderately Aggressive,Equities,Stock,MSFT,1212.45,2018-03-26,-0.0833,True,Technology
CL101966,Moderately Aggressive,Bonds,Corporate Bond,LQD,6148.91,2025-04-06,0.1062,False,Investment Grade
CL101966,Moderately Aggressive,Bonds,Corporate Bond,BLV,1436.67,2023-07-16,0.0279,False,Long-Term
CL101966,Moderately Aggressive,Bonds,Government Bond,TIPS,2270.65,2024-03-22,0.1628,False,Inflation-Protected
CL101966,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,848.44,2016-04-28,-0.0076,False,Government Agency
CL101966,Moderately Aggressive,Bonds,Corporate Bond,LQD,478.96,2023-06-08,0.0089,False,Investment Grade
CL101966,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,3026.24,2022-07-23,0.0478,False,Government Agency
CL101966,Moderately Aggressive,Bonds,Government Bond,TIPS,1541.6,2024-07-16,-0.0264,False,Inflation-Protected
CL101966,Moderately Aggressive,Bonds,Corporate Bond,VCLT,2712.22,2016-08-31,0.0658,True,Long-Term Corporate
CL101966,Moderately Aggressive,Cash,Cash,CD,4274.09,2025-01-19,0.0022,False,Certificate of Deposit
CL101966,Moderately Aggressive,Cash,Cash,T-Bills,1862.84,2017-07-05,0.0264,False,Short-Term Government
CL101966,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,1286.69,2023-03-12,0.0882,True,Mature Companies
CL101966,Moderately Aggressive,Alternatives,Hedge Fund,Global Macro,82.37,2024-08-15,0.2857,False,Macro Strategy
CL101966,Moderately Aggressive,Alternatives,Private Equity,Venture Capital,5825.0,2021-12-21,0.1413,True,Early Stage
CL101966,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,693.59,2023-03-27,0.3019,True,Mature Companies
CL101966,Moderately Aggressive,Real Estate,Property,Commercial,1211.74,2022-08-06,0.1522,True,Commercial
CL101966,Moderately Aggressive,Real Estate,Property,Industrial,1352.36,2017-01-27,0.2601,False,Industrial
CL101966,Moderately Aggressive,Real Estate,REIT,PLD,134.79,2024-01-12,0.2013,False,Industrial
CL101966,Moderately Aggressive,Commodities,Commodity,GLD,2249.54,2020-07-09,0.2078,True,Precious Metals
CL101966,Moderately Aggressive,Commodities,Commodity,USO,5713.94,2024-10-25,0.2839,False,Energy
CL101967,Moderately Conservative,Equities,Stock,JPM,2557.58,2025-02-28,0.0857,False,Financials
CL101967,Moderately Conservative,Equities,Stock,META,2271.8,2020-05-06,0.112,False,Communication Services
CL101967,Moderately Conservative,Equities,Stock,V,1434.05,2017-04-28,0.3216,False,Financials
CL101967,Moderately Conservative,Equities,Mutual Fund,FCNTX,357.83,2024-08-31,-0.126,False,Growth
CL101967,Moderately Conservative,Equities,ETF,VGT,4466.74,2024-08-26,0.09,False,Technology
CL101967,Moderately Conservative,Equities,ETF,SPY,3850.49,2020-05-27,0.1986,True,Broad Market
CL101967,Moderately Conservative,Bonds,Corporate Bond,VCLT,1491.28,2021-03-04,-0.0766,False,Long-Term Corporate
CL101967,Moderately Conservative,Bonds,Corporate Bond,VCLT,23813.44,2018-11-06,0.0653,True,Long-Term Corporate
CL101967,Moderately Conservative,Cash,Cash,T-Bills,1504.19,2025-05-06,0.0251,False,Short-Term Government
CL101967,Moderately Conservative,Real Estate,Property,Commercial,162.37,2024-07-29,-0.0416,False,Commercial
CL101967,Moderately Conservative,Real Estate,REIT,PLD,586.48,2021-01-23,0.3057,False,Industrial
CL101968,Moderately Aggressive,Equities,Mutual Fund,VTSMX,26.23,2023-05-25,-0.0136,True,Broad Market
CL101968,Moderately Aggressive,Equities,Mutual Fund,VFIAX,222.54,2015-09-16,0.1016,False,Broad Market
CL101968,Moderately Aggressive,Equities,ETF,VGT,1222.32,2023-08-26,0.0359,True,Technology
CL101968,Moderately Aggressive,Bonds,Corporate Bond,High Yield,137.87,2021-10-28,0.0888,False,High Yield
CL101968,Moderately Aggressive,Bonds,Corporate Bond,VCLT,221.22,2019-01-08,0.076,True,Long-Term Corporate
CL101968,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,11.13,2015-11-20,0.0239,True,Municipal
CL101968,Moderately Aggressive,Cash,Cash,Money Market,0.0,2016-04-18,0.0199,False,Money Market
CL101968,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,391.4,2015-12-02,0.7656,True,Mature Companies
CL101968,Moderately Aggressive,Real Estate,REIT,PLD,28.31,2024-10-06,0.112,True,Industrial
CL101968,Moderately Aggressive,Real Estate,Property,Residential,36.08,2020-02-10,-0.0172,False,Residential
CL101968,Moderately Aggressive,Commodities,Commodity,USO,143.34,2021-04-24,-0.1624,False,Energy
CL101968,Moderately Aggressive,Commodities,Commodity,IAU,28.35,2024-06-03,0.1836,False,Precious Metals
CL101969,Moderate,Equities,Mutual Fund,SWPPX,1652.64,2015-09-08,0.0485,False,Broad Market
CL101969,Moderate,Equities,Stock,META,2396.97,2023-04-13,0.2749,True,Communication Services
CL101969,Moderate,Equities,ETF,VHT,1058.62,2017-06-11,0.3144,False,Healthcare
CL101969,Moderate,Equities,ETF,VGT,1393.35,2015-11-24,0.0125,False,Technology
CL101969,Moderate,Equities,ETF,VHT,683.1,2023-12-23,0.3439,False,Healthcare
CL101969,Moderate,Equities,ETF,VB,725.68,2022-01-23,-0.1873,True,Small Cap
CL101969,Moderate,Equities,Mutual Fund,SWPPX,31.6,2019-01-23,0.0353,False,Broad Market
CL101969,Moderate,Equities,Stock,JPM,639.95,2021-07-31,0.1304,False,Financials
CL101969,Moderate,Equities,Mutual Fund,SWPPX,634.22,2015-08-23,-0.0022,False,Broad Market
CL101969,Moderate,Equities,Mutual Fund,VFIAX,692.81,2025-04-21,0.3243,False,Broad Market
CL101969,Moderate,Equities,Stock,TSLA,214.64,2021-12-06,0.0928,False,Consumer Discretionary
CL101969,Moderate,Equities,ETF,QQQ,413.94,2017-02-20,-0.1462,False,Technology
CL101969,Moderate,Equities,Mutual Fund,FXAIX,2516.49,2019-08-24,0.078,False,Broad Market
CL101969,Moderate,Bonds,Corporate Bond,High Yield,3473.9,2020-06-04,0.0893,False,High Yield
CL101969,Moderate,Bonds,Corporate Bond,VCLT,1039.87,2021-08-05,0.1101,False,Long-Term Corporate
CL101969,Moderate,Bonds,Government Bond,TIPS,254.19,2023-07-26,-0.0411,False,Inflation-Protected
CL101969,Moderate,Bonds,Corporate Bond,LQD,2249.11,2024-03-11,-0.0266,False,Investment Grade
CL101969,Moderate,Cash,Cash,CD,410.92,2016-02-01,0.001,False,Certificate of Deposit
CL101969,Moderate,Cash,Cash,CD,2122.13,2020-08-23,0.0091,False,Certificate of Deposit
CL101969,Moderate,Alternatives,Private Equity,Venture Capital,1464.8,2022-11-03,-0.2382,True,Early Stage
CL101969,Moderate,Real Estate,REIT,AMT,35.62,2024-12-17,0.2926,True,Infrastructure
CL101969,Moderate,Real Estate,REIT,PLD,146.25,2019-04-27,0.016,False,Industrial
CL101969,Moderate,Real Estate,REIT,PLD,262.25,2024-12-20,0.0394,False,Industrial
CL101970,Moderate,Equities,Stock,META,4427.08,2021-12-28,-0.1053,True,Communication Services
CL101970,Moderate,Equities,Mutual Fund,FCNTX,1842.43,2016-01-15,0.1252,False,Growth
CL101970,Moderate,Equities,Stock,PG,8746.38,2022-08-06,-0.0463,False,Consumer Staples
CL101970,Moderate,Equities,Mutual Fund,FXAIX,17068.85,2016-08-20,0.234,True,Broad Market
CL101970,Moderate,Bonds,Government Bond,Municipal Bonds,26286.96,2021-05-02,0.0656,False,Municipal
CL101970,Moderate,Cash,Cash,T-Bills,2901.9,2020-11-09,0.0099,False,Short-Term Government
CL101970,Moderate,Alternatives,Hedge Fund,Event Driven,4489.19,2023-05-29,0.5338,False,Special Situations
CL101970,Moderate,Alternatives,Hedge Fund,Global Macro,3946.66,2019-06-18,-0.5554,False,Macro Strategy
CL101970,Moderate,Real Estate,REIT,AMT,3892.04,2021-03-01,0.0567,False,Infrastructure
CL101970,Moderate,Commodities,Commodity,DBC,5389.42,2022-04-20,0.1953,False,Diversified
CL101970,Moderate,Commodities,Commodity,DBC,823.18,2019-05-15,0.2871,False,Diversified
CL101971,Moderate,Equities,Mutual Fund,VTSAX,78350.03,2023-11-26,-0.0431,True,Broad Market
CL101971,Moderate,Equities,Stock,PG,26760.86,2018-02-18,-0.0607,False,Consumer Staples
CL101971,Moderate,Equities,Mutual Fund,FCNTX,16731.88,2018-04-14,0.2293,False,Growth
CL101971,Moderate,Bonds,Corporate Bond,VCLT,13701.21,2019-06-30,0.1377,False,Long-Term Corporate
CL101971,Moderate,Bonds,Corporate Bond,VCSH,56179.7,2021-05-07,-0.0198,False,Short-Term Corporate
CL101971,Moderate,Bonds,Corporate Bond,LQD,3141.86,2025-04-17,0.0279,False,Investment Grade
CL101971,Moderate,Bonds,Corporate Bond,VCSH,1529.94,2015-08-30,0.0392,False,Short-Term Corporate
CL101971,Moderate,Cash,Cash,Savings Account,255.8,2018-02-26,0.0222,False,Bank Deposit
CL101971,Moderate,Cash,Cash,CD,322.3,2023-06-19,0.015,False,Certificate of Deposit
CL101971,Moderate,Cash,Cash,Savings Account,1441.59,2017-05-31,0.0297,False,Bank Deposit
CL101971,Moderate,Alternatives,Private Equity,Buyout Fund,24433.69,2022-08-15,0.0311,False,Mature Companies
CL101971,Moderate,Real Estate,Property,Residential,14996.43,2024-05-02,0.3137,False,Residential
CL101971,Moderate,Real Estate,REIT,AMT,30570.82,2021-05-14,0.01,False,Infrastructure
CL101971,Moderate,Commodities,Commodity,PDBC,11095.97,2020-08-22,0.5522,False,Diversified
CL101971,Moderate,Commodities,Commodity,DBC,8404.47,2016-02-03,-0.163,False,Diversified
CL101971,Moderate,Commodities,Commodity,USO,3323.7,2025-04-14,0.0328,True,Energy
CL101972,Moderately Aggressive,Equities,Stock,PG,146.62,2016-11-25,0.1417,True,Consumer Staples
CL101972,Moderately Aggressive,Equities,ETF,VB,1026.76,2024-10-03,-0.0534,True,Small Cap
CL101972,Moderately Aggressive,Equities,Mutual Fund,FCNTX,253.01,2024-08-17,0.3426,True,Growth
CL101972,Moderately Aggressive,Equities,ETF,IWM,294.66,2016-06-09,0.0782,False,Small Cap
CL101972,Moderately Aggressive,Equities,Stock,MSFT,2013.91,2020-07-06,-0.0353,False,Technology
CL101972,Moderately Aggressive,Equities,ETF,VTI,425.83,2021-03-03,0.1664,False,Broad Market
CL101972,Moderately Aggressive,Equities,Mutual Fund,VTSAX,1224.33,2023-10-22,-0.2966,True,Broad Market
CL101972,Moderately Aggressive,Bonds,Government Bond,TIPS,734.14,2024-10-09,0.0899,False,Inflation-Protected
CL101972,Moderately Aggressive,Bonds,Government Bond,TIPS,430.64,2018-12-01,0.0756,False,Inflation-Protected
CL101972,Moderately Aggressive,Bonds,Corporate Bond,Investment Grade,621.64,2016-08-07,0.0817,False,Investment Grade
CL101972,Moderately Aggressive,Cash,Cash,CD,1061.64,2021-09-30,0.0233,False,Certificate of Deposit
CL101972,Moderately Aggressive,Alternatives,Hedge Fund,Long/Short,147.31,2024-06-16,-0.2448,True,Equity Strategy
CL101972,Moderately Aggressive,Alternatives,Private Equity,Growth Equity,81.45,2018-01-30,0.2246,True,Growth Stage
CL101972,Moderately Aggressive,Real Estate,REIT,VNQ,242.58,2017-01-20,0.0669,False,Diversified
CL101972,Moderately Aggressive,Real Estate,REIT,IYR,120.13,2016-07-15,-0.0334,False,Diversified
CL101972,Moderately Aggressive,Real Estate,Property,Residential,26.04,2017-03-18,-0.0874,True,Residential
CL101973,Moderate,Equities,Stock,GOOGL,87.2,2016-08-26,0.0263,False,Communication Services
CL101973,Moderate,Equities,Stock,TSLA,78.6,2017-07-15,0.0786,True,Consumer Discretionary
CL101973,Moderate,Equities,Stock,GOOGL,22.86,2018-02-03,-0.2112,False,Communication Services
CL101973,Moderate,Equities,Stock,GOOGL,34.84,2024-11-14,0.0398,False,Communication Services
CL101973,Moderate,Equities,Stock,AAPL,33.2,2016-09-03,0.2004,False,Technology
CL101973,Moderate,Equities,Mutual Fund,SWPPX,1.02,2023-11-17,0.1142,False,Broad Market
CL101973,Moderate,Equities,Stock,JNJ,0.01,2022-04-09,0.011,False,Healthcare
CL101973,Moderate,Equities,Mutual Fund,FXAIX,94.1,2017-04-17,-0.0053,True,Broad Market
CL101973,Moderate,Equities,ETF,IWM,196.58,2024-02-24,0.0488,False,Small Cap
CL101973,Moderate,Equities,Stock,V,72.86,2019-03-20,0.1408,False,Financials
CL101973,Moderate,Equities,ETF,IWM,3.83,2024-06-03,0.1392,True,Small Cap
CL101973,Moderate,Equities,Stock,V,48.44,2022-04-23,0.1738,False,Financials
CL101973,Moderate,Equities,ETF,VOO,50.77,2025-02-23,0.218,False,Broad Market
CL101973,Moderate,Equities,Stock,GOOGL,16.18,2015-10-09,0.0991,False,Communication Services
CL101973,Moderate,Bonds,Government Bond,TIPS,55.75,2021-10-29,0.1125,False,Inflation-Protected
CL101973,Moderate,Bonds,Corporate Bond,High Yield,77.91,2023-04-29,0.0351,False,High Yield
CL101973,Moderate,Bonds,Corporate Bond,VCSH,72.76,2018-05-12,-0.0649,True,Short-Term Corporate
CL101973,Moderate,Bonds,Corporate Bond,LQD,7.85,2025-06-02,0.0262,False,Investment Grade
CL101973,Moderate,Bonds,Corporate Bond,Investment Grade,114.84,2015-08-18,0.0771,False,Investment Grade
CL101973,Moderate,Bonds,Government Bond,TIPS,85.52,2024-06-12,-0.0135,False,Inflation-Protected
CL101973,Moderate,Bonds,Government Bond,US Treasury,25.06,2022-10-15,-0.0142,False,Government
CL101973,Moderate,Bonds,Corporate Bond,High Yield,40.09,2025-05-04,0.0275,False,High Yield
CL101973,Moderate,Cash,Cash,Savings Account,239.98,2025-01-30,0.0301,False,Bank Deposit
CL101973,Moderate,Real Estate,REIT,SCHH,127.55,2019-07-12,0.1012,True,Diversified
CL101973,Moderate,Commodities,Commodity,PDBC,55.81,2023-12-30,0.3969,False,Diversified
CL101974,Moderately Aggressive,Equities,Stock,AMZN,49.44,2018-03-28,0.0295,False,Consumer Discretionary
CL101974,Moderately Aggressive,Equities,ETF,VOO,280.02,2025-04-08,-0.045,False,Broad Market
CL101974,Moderately Aggressive,Equities,Stock,TSLA,55.98,2019-02-10,0.0569,True,Consumer Discretionary
CL101974,Moderately Aggressive,Equities,Mutual Fund,VFIAX,1129.87,2020-03-30,0.0383,False,Broad Market
CL101974,Moderately Aggressive,Equities,Mutual Fund,SWPPX,183.29,2022-12-11,0.0921,True,Broad Market
CL101974,Moderately Aggressive,Equities,ETF,IWM,214.1,2025-01-30,-0.2945,True,Small Cap
CL101974,Moderately Aggressive,Equities,Stock,GOOGL,109.18,2023-04-01,-0.0619,True,Communication Services
CL101974,Moderately Aggressive,Equities,Stock,PG,989.85,2020-05-09,0.024,True,Consumer Staples
CL101974,Moderately Aggressive,Equities,ETF,VTI,619.25,2023-05-10,0.2794,True,Broad Market
CL101974,Moderately Aggressive,Equities,ETF,XLK,261.04,2022-07-27,0.3166,False,Technology
CL101974,Moderately Aggressive,Equities,Mutual Fund,VTSMX,1334.69,2019-05-23,0.1188,True,Broad Market
CL101974,Moderately Aggressive,Equities,ETF,IWM,740.39,2020-04-20,-0.0156,False,Small Cap
CL101974,Moderately Aggressive,Bonds,Corporate Bond,High Yield,714.86,2016-06-08,-0.0494,False,High Yield
CL101974,Moderately Aggressive,Bonds,Corporate Bond,VCSH,386.32,2018-10-01,-0.0205,False,Short-Term Corporate
CL101974,Moderately Aggressive,Bonds,Corporate Bond,VCLT,184.6,2016-08-27,0.1024,False,Long-Term Corporate
CL101974,Moderately Aggressive,Bonds,Government Bond,US Treasury,83.08,2024-12-16,0.0344,False,Government
CL101974,Moderately Aggressive,Bonds,Corporate Bond,VCSH,460.73,2020-05-14,0.0794,False,Short-Term Corporate
CL101974,Moderately Aggressive,Cash,Cash,Savings Account,25.4,2022-10-05,0.0403,False,Bank Deposit
CL101974,Moderately Aggressive,Cash,Cash,T-Bills,25.99,2019-06-03,0.0044,False,Short-Term Government
CL101974,Moderately Aggressive,Cash,Cash,Savings Account,292.62,2018-09-16,0.0184,False,Bank Deposit
CL101974,Moderately Aggressive,Alternatives,Private Equity,Venture Capital,223.79,2017-01-29,-0.0911,True,Early Stage
CL101974,Moderately Aggressive,Commodities,Commodity,IAU,291.43,2020-07-07,0.3814,False,Precious Metals
CL101975,Moderately Aggressive,Equities,Mutual Fund,FXAIX,4965.88,2017-08-31,0.2537,False,Broad Market
CL101975,Moderately Aggressive,Equities,Mutual Fund,FXAIX,2934.36,2018-03-21,0.0573,True,Broad Market
CL101975,Moderately Aggressive,Equities,Stock,GOOGL,1201.53,2015-10-09,0.2946,False,Communication Services
CL101975,Moderately Aggressive,Equities,Stock,PG,3903.55,2025-05-03,0.1418,False,Consumer Staples
CL101975,Moderately Aggressive,Equities,ETF,VHT,1266.93,2023-12-19,-0.1097,True,Healthcare
CL101975,Moderately Aggressive,Equities,ETF,VTI,1301.34,2021-03-30,0.2704,False,Broad Market
CL101975,Moderately Aggressive,Equities,Stock,PG,1326.74,2020-05-18,0.128,True,Consumer Staples
CL101975,Moderately Aggressive,Equities,Stock,AMZN,2333.27,2018-12-08,0.4514,True,Consumer Discretionary
CL101975,Moderately Aggressive,Equities,Stock,GOOGL,501.69,2017-12-17,0.1416,True,Communication Services
CL101975,Moderately Aggressive,Equities,Stock,JNJ,496.84,2022-09-27,-0.1519,False,Healthcare
CL101975,Moderately Aggressive,Equities,ETF,VOO,44.27,2015-12-31,0.0736,False,Broad Market
CL101975,Moderately Aggressive,Equities,ETF,VOO,2212.89,2023-05-13,-0.1066,False,Broad Market
CL101975,Moderately Aggressive,Equities,Mutual Fund,VTSAX,408.67,2023-10-31,-0.1576,False,Broad Market
CL101975,Moderately Aggressive,Equities,Stock,V,330.95,2020-12-18,-0.1891,False,Financials
CL101975,Moderately Aggressive,Bonds,Government Bond,Municipal Bonds,1002.1,2017-08-26,0.0223,False,Municipal
CL101975,Moderately Aggressive,Bonds,Government Bond,TIPS,4503.73,2020-03-09,0.1057,False,Inflation-Protected
CL101975,Moderately Aggressive,Bonds,Government Bond,US Treasury,114.14,2017-01-11,-0.0123,False,Government
CL101975,Moderately Aggressive,Bonds,Corporate Bond,Investment Grade,349.84,2018-06-25,0.0033,False,Investment Grade
CL101975,Moderately Aggressive,Bonds,Corporate Bond,Investment Grade,826.35,2017-04-06,0.0362,False,Investment Grade
CL101975,Moderately Aggressive,Bonds,Government Bond,Agency Bonds,592.92,2021-04-29,0.0427,False,Government Agency
CL101975,Moderately Aggressive,Bonds,Corporate Bond,LQD,1146.69,2022-04-07,-0.0762,False,Investment Grade
CL101975,Moderately Aggressive,Cash,Cash,Savings Account,982.92,2025-04-18,0.0174,False,Bank Deposit
CL101975,Moderately Aggressive,Cash,Cash,Money Market,768.07,2017-11-24,0.0192,False,Money Market
CL101975,Moderately Aggressive,Cash,Cash,T-Bills,417.8,2025-03-17,0.0401,False,Short-Term Government
CL101975,Moderately Aggressive,Alternatives,Hedge Fund,Event Driven,1035.74,2020-06-04,-0.3928,False,Special Situations
CL101975,Moderately Aggressive,Alternatives,Private Equity,Buyout Fund,1728.34,2024-01-11,0.1792,True,Mature Companies
CL101975,Moderately Aggressive,Alternatives,Hedge Fund,Long/Short,748.34,2016-09-15,-0.0817,False,Equity Strategy
CL101975,Moderately Aggressive,Real Estate,REIT,O,1769.73,2019-08-29,-0.0693,False,Retail
CL101976,Moderate,Equities,Mutual Fund,VFIAX,5811.82,2019-10-10,0.1757,True,Broad Market
CL101976,Moderate,Equities,ETF,VOO,1576.1,2018-07-06,0.0665,False,Broad Market
CL101976,Moderate,Equities,Stock,JPM,667.52,2022-02-05,0.0828,True,Financials
CL101976,Moderate,Equities,ETF,VGT,4131.56,2023-02-08,-0.011,False,Technology
CL101976,Moderate,Equities,ETF,VHT,30169.1,2016-01-21,0.1022,False,Healthcare
CL101976,Moderate,Bonds,Government Bond,Municipal Bonds,14941.27,2018-09-15,0.0489,False,Municipal
CL101976,Moderate,Cash,Cash,T-Bills,6.68,2022-04-22,0.026,False,Short-Term Government
CL101976,Moderate,Cash,Cash,CD,7.92,2019-02-03,0.0176,False,Certificate of Deposit
CL101976,Moderate,Cash,Cash,Money Market,1.06,2025-03-13,0.0124,False,Money Market
CL101976,Moderate,Alternatives,Private Equity,Venture Capital,8162.21,2021-03-23,-0.0642,False,Early Stage
CL101976,Moderate,Real Estate,Property,Residential,4720.77,2019-07-14,0.0694,False,Residential
CL101976,Moderate,Real Estate,REIT,VNQ,1914.26,2020-06-17,0.1484,True,Diversified
CL101977,Moderately Conservative,Equities,Mutual Fund,FCNTX,428.38,2016-08-16,0.0106,False,Growth
CL101977,Moderately Conservative,Equities,Stock,JPM,9428.19,2022-02-17,0.0101,False,Financials
CL101977,Moderately Conservative,Equities,Mutual Fund,VFIAX,3274.3,2016-02-10,-0.0753,False,Broad Market
CL101977,Moderately Conservative,Equities,Mutual Fund,VTSAX,1621.9,2021-06-05,-0.0048,False,Broad Market
CL101977,Moderately Conservative,Equities,Mutual Fund,FCNTX,6144.11,2019-08-15,-0.0667,False,Growth
CL101977,Moderately Conservative,Equities,Mutual Fund,VTSMX,4.6,2022-06-26,-0.0236,True,Broad Market
CL101977,Moderately Conservative,Bonds,Government Bond,US Treasury,28079.67,2023-05-13,0.0397,False,Government
CL101977,Moderately Conservative,Cash,Cash,Savings Account,6800.52,2021-01-08,0.0193,False,Bank Deposit
CL101977,Moderately Conservative,Alternatives,Hedge Fund,Long/Short,1938.03,2019-02-25,0.149,False,Equity Strategy
CL101977,Moderately Conservative,Real Estate,REIT,PLD,1754.5,2024-10-24,0.0521,False,Industrial
CL101977,Moderately Conservative,Real Estate,REIT,SCHH,1331.82,2021-05-27,0.2227,False,Diversified
CL101977,Moderately Conservative,Real Estate,REIT,VNQ,939.08,2024-09-13,0.0658,False,Diversified
CL101977,Moderately Conservative,Commodities,Commodity,USO,617.74,2025-05-20,-0.0616,False,Energy
CL101977,Moderately Conservative,Commodities,Commodity,IAU,1231.45,2016-12-24,-0.0895,False,Precious Metals
CL101978,Moderate,Equities,Stock,GOOGL,785.96,2016-01-07,0.0335,True,Communication Services
CL101978,Moderate,Equities,Mutual Fund,VFIAX,51624.91,2023-07-08,-0.0635,False,Broad Market
CL101978,Moderate,Equities,Stock,JNJ,13380.21,2019-07-17,-0.2156,False,Healthcare
CL101978,Moderate,Equities,ETF,VHT,46069.38,2021-05-27,0.1384,False,Healthcare
CL101978,Moderate,Equities,Stock,JPM,18889.73,2021-10-30,0.0491,False,Financials
CL101978,Moderate,Equities,ETF,QQQ,2611.04,2024-06-07,0.3049,True,Technology
CL101978,Moderate,Equities,Stock,AAPL,18773.56,2019-07-18,0.1906,False,Technology
CL101978,Moderate,Equities,Mutual Fund,FXAIX,55008.01,2017-04-14,0.0256,False,Broad Market
CL101978,Moderate,Equities,Mutual Fund,VFIAX,11005.0,2017-07-16,-0.1191,False,Broad Market
CL101978,Moderate,Equities,ETF,VGT,33371.18,2022-07-19,0.3062,False,Technology
CL101978,Moderate,Equities,ETF,VGT,73009.5,2021-01-07,0.2114,False,Technology
CL101978,Moderate,Bonds,Government Bond,US Treasury,32224.79,2019-12-11,0.0227,False,Government
CL101978,Moderate,Bonds,Government Bond,US Treasury,37252.45,2024-09-11,-0.0365,False,Government
CL101978,Moderate,Bonds,Corporate Bond,High Yield,28814.69,2020-10-14,0.0306,False,High Yield
CL101978,Moderate,Bonds,Government Bond,TIPS,6503.1,2016-02-16,0.0067,False,Inflation-Protected
CL101978,Moderate,Bonds,Government Bond,Municipal Bonds,23776.73,2022-09-10,0.1019,False,Municipal
CL101978,Moderate,Bonds,Government Bond,Municipal Bonds,67764.89,2024-11-06,0.024,False,Municipal
CL101978,Moderate,Bonds,Government Bond,US Treasury,3893.15,2023-04-07,0.0483,False,Government
CL101978,Moderate,Cash,Cash,T-Bills,191.8,2024-09-23,0.0321,False,Short-Term Government
CL101978,Moderate,Cash,Cash,CD,124.39,2022-04-29,0.02,False,Certificate of Deposit
CL101978,Moderate,Real Estate,REIT,AMT,53383.62,2018-03-22,0.029,False,Infrastructure
CL101978,Moderate,Real Estate,REIT,PLD,2908.53,2023-02-20,0.0498,True,Industrial
CL101978,Moderate,Real Estate,REIT,IYR,5917.3,2020-04-14,-0.0864,False,Diversified
CL101979,Aggressive,Equities,ETF,SPY,12570.9,2023-06-16,0.1893,True,Broad Market
CL101979,Aggressive,Equities,Stock,JPM,757.53,2025-04-18,0.1745,True,Financials
CL101979,Aggressive,Equities,ETF,VHT,4892.79,2018-01-11,0.1934,False,Healthcare
CL101979,Aggressive,Bonds,Corporate Bond,High Yield,96.88,2017-04-13,0.0087,False,High Yield
CL101979,Aggressive,Bonds,Government Bond,Municipal Bonds,169.71,2016-05-14,0.0827,False,Municipal
CL101979,Aggressive,Bonds,Corporate Bond,Investment Grade,612.2,2023-06-18,0.0889,True,Investment Grade
CL101979,Aggressive,Bonds,Government Bond,US Treasury,899.94,2024-03-26,0.0634,False,Government
CL101979,Aggressive,Cash,Cash,T-Bills,0.0,2021-06-07,0.022,False,Short-Term Government
CL101979,Aggressive,Cash,Cash,Money Market,0.0,2021-10-04,0.0254,False,Money Market
